Pattern_1 Pattern_5
AC015631.1 0.000328788300976157 0.000173973268829286
C1orf74 0.0109018757939339 0.0831553712487221
LINC01489 0.0003118448657915 0
SIGLEC7 0.136415913701057 0.0449658259749413
AC097460.1 0.000698050542268902 0.00317772105336189
AL161781.2 0.000581793079618365 0.000165427059982903
AL132655.2 0.000613285461440682 0.000189753394806758
ADIG 0.000326117180520669 0.000168211729032919
ARHGEF25 0.0412031933665276 0.0563773028552532
NAA80 0.0717315524816513 0.106605373322964
LINC01010 0.00152762141078711 0.000205728108994663
AC073878.1 0.000320149993058294 0.000222770569962449
GPATCH11 0.0983563959598541 0.0563071481883526
AC009237.15 0.000844570691697299 0.001453728065826
PMP22 0.500398695468903 0.801298260688782
BTD 0.0582835599780083 0.24543197453022
AC012306.2 0.00402845954522491 0.000202879280550405
AC104088.3 0.000314236705889925 0.000172617030330002
MOSPD1 0.0224314387887716 0.184987112879753
AC025171.5 0.00147938914597034 0.000242274647462182
AC068633.1 0.00033151448587887 0.00016147417773027
DHX30 0.248886674642563 1.44042801856995
AC022816.1 0.000617602257989347 0.000151669490151107
SLC15A2 0.0180252362042665 0.00577992014586926
DNM3-IT1 0.00036240866756998 0.000265800132183358
LYSMD4 0.0427990034222603 0.0919066369533539
CCNJ 0.000884955225046724 0.0416902489960194
LINC02830 0.000420550029957667 0.000174543340108357
AL603832.1 0.00037250536843203 0.000352522009052336
SLC6A17 0.000490681384690106 0.000267020281171426
AC100821.2 0.000397651339881122 0.000196808687178418
ZBTB20-AS4 0.000370278750779107 0.000163412056281231
DEFB1 0.0279095806181431 0.000494125531986356
GDNF-AS1 0.000339320453349501 0.00025810461374931
AC013643.2 0.000357948418240994 0.000249044445808977
C1orf229 0.000300307816360146 0.000266100454609841
CCDC91 0.0949354767799377 0.160053074359894
KLRG2 0.00424012169241905 0.115330643951893
LINC01013 0.00331877684220672 0.000326630048220977
DMTF1 0.189754724502563 0.200599864125252
WASHC2A 0.228867456316948 0.234215706586838
NPLOC4 0.312173902988434 0.945259928703308
SMPDL3A 0.137316167354584 0.0510555095970631
LINC02828 0.00106157851405442 0.00031918688910082
ELN-AS1 0.00577141251415014 0.000240536232013255
LINC01704 0.000806426396593451 0.000392870017094538
FTO 0.0782429799437523 0.160606563091278
CNEP1R1 0.0879890844225883 0.107382789254189
HNRNPK 0.968418300151825 2.7066810131073
AC128687.3 0.000315886223688722 0.000175906272488646
AC130456.3 0.000338295823894441 0.000179885159013793
THRB 0.000862826127558947 0.0833176597952843
TMEM161A 0.178945899009705 0.387674450874329
CLDN25 0.000339295307639986 0.000241171423112974
GADD45A 0.283019751310349 0.0459813289344311
MAST3 0.224669769406319 0.206576108932495
TTC12 0.0799641609191895 0.151437193155289
ZNF627 0.107771672308445 0.146151378750801
HEXD-IT1 0.00040679142693989 0.000246149837039411
PRKACB 0.343397527933121 1.17393839359283
GATD3B 0.342845052480698 0.533430874347687
AADAT 0.0227148309350014 0.0353966131806374
GPRIN3 0.267513453960419 0
FOXP2 0.00313504645600915 0.000308540242258459
BTN2A2 0.272696405649185 0.105267584323883
ATXN2L 0.399550974369049 0.869742512702942
SCD5 0.0248987469822168 0.356858938932419
TIGIT 0.616117835044861 0
AC090337.2 0.000366411288268864 0.000154146866407245
TAF10 0.893512189388275 1.86034250259399
ZBTB5 0.0893586650490761 0.193205863237381
MARCKSL1 0.404966205358505 1.89243829250336
TCHH 0.000369084096746519 0.0583678260445595
PHAX 0.0942747443914413 0.40674951672554
LRRC8E 0.0105453701689839 0.17461384832859
CU638689.5 0.000253042788244784 0.00613252585753798
MFSD2B 0.00134907255414873 0.00087434018496424
ANKRD20A3 0.000390006345696747 0.000168397804372944
AC010186.3 0.0479636825621128 0.0227252338081598
TIMM22 0.117194660007954 0.2172931432724
AP000265.1 0.000304129702271894 0.000162534735864028
AC004834.1 0.000345616048434749 0.000235587183851749
ENPP5 0.000605522945988923 0
HECW2-AS1 0.0133202839642763 0.00160909444093704
AC008556.1 0.000318925885949284 0.0647200345993042
CT55 0.000379335280740634 0.000198382651433349
CIAO2B 0.603626191616058 1.85489690303802
SNU13 0.583674013614655 0.794132113456726
PUS10 0.0552131831645966 0.027124660089612
WBP2NL 0.0171287041157484 0.0221420656889677
AC091178.2 0.000344870873959735 0.000177983223693445
IPP 0.0135741932317615 0.051293857395649
BLOC1S2 0.260228902101517 0.300778806209564
LTBP3 0.766928374767303 0.695925712585449
ZNF32 0.208396151661873 0.609037756919861
AC022400.4 0.000938328914344311 0.0120891835540533
GTF2H2C 0.00616852287203074 0.00808583106845617
SQSTM1 1.24547839164734 4.0709490776062
GFI1 0.0836264193058014 0.000250139069976285
LINC01569 0.00558263109996915 0.0370535291731358
AC009955.1 0.000339338643243536 0.000186083634616807
FRA10AC1 0.119426056742668 0.314261555671692
ZNF723 0.00036067413748242 0.000170698811416514
KCNJ6 0.000869749579578638 0.00024388542806264
ATMIN 0.113999351859093 0.407830536365509
HLA-A 4.74285268783569 3.92282962799072
FAM169B 0.000341671868227422 0.000347532361047342
AC021752.1 0.000389399414416403 0.000185386321390979
TAFA5 0.0082335751503706 0.00267258239910007
CHST13 0.0484979338943958 0.00135351135395467
PDLIM2 0.654366433620453 0.406174600124359
AP003486.1 0.0227744001895189 0.0277501065284014
MOK 0.040941659361124 0.209127366542816
RRAGA 0.250381499528885 0.472988307476044
AC092100.1 0.000358327175490558 0.000196256602066569
SMIM9 0.000353340525180101 0.000277696730336174
HMGXB4 0.022657236084342 0.182334765791893
ELMOD1 0.000678098818752915 0.000419891788624227
MAU2 0.201603293418884 0.465245962142944
NRIP1 0.189691409468651 0.199033677577972
AUXG01000058.1 0.00131371838506311 0.00175755738746375
AC007785.3 0.000661811151076108 0.000259060470853001
AC138028.4 0.000578777631744742 0.00102551421150565
HIVEP2 0.158114448189735 0.152335062623024
LRP12 0.0285747870802879 0.0820265635848045
LYSMD1 0.00171325588598847 0.249430879950523
PRSS57 0.000401463534217328 0.000180138013092801
PRODH2 0.00038510886952281 0.000230803227168508
PANK1 0.00491721043363214 0.033945944160223
TMOD3 0.310458302497864 0.428669929504395
TMEM260 0.0379945747554302 0.190841719508171
RYK 0.104731105268002 0.365416884422302
C11orf52 0.00131988269276917 0.411681026220322
FGF18 0.0318106524646282 0.000576897233258933
ARF4-AS1 0.00958263501524925 0.0520282089710236
PKP4 0.160629212856293 0.442253679037094
ADAMTS10 0.206811666488647 0.027071526274085
KIF26A 0.0298793986439705 0.101430594921112
TGFBR3 0.123308137059212 0
AC006994.2 0.000358338351361454 0.000166028097737581
C3orf67 0.00172702851705253 0.00171295192558318
OXR1 0.132081523537636 0.411465227603912
AC027277.1 0.000549564952962101 0.00143219623714685
RECQL 0.268411219120026 0.150130018591881
RPS25 4.38735103607178 2.93104815483093
ZFP30 0.0014641914749518 0.0709094852209091
ZNF142 0.120655797421932 0.191363483667374
LINC02033 0.000986341736279428 0.000203339106519707
APPBP2 0.10212654620409 0.308865606784821
YEATS4 0.0753409415483475 0.51091468334198
AL121992.1 0.000345431850291789 0.000204210606170818
MINAR1 0.0026379122864455 0.000612059666309506
DTNBP1 0.192952319979668 0.370132684707642
SNRPC 0.43182846903801 1.30810260772705
EIF4A1 1.41231548786163 2.18611621856689
EIF4E 0.155842706561089 0.511506736278534
AC026904.2 0.000374834664398804 0.000162139345775358
EVC2 0.0288951117545366 0.00268044951371849
AK2 0.430201262235641 0.830576777458191
CEBPZOS 0.140216454863548 0.166919276118279
NME2 1.78816652297974 4.63015651702881
AC133919.1 0.00043717201333493 0.000167408958077431
PSMB8 0.958896100521088 1.45689010620117
ZNF681 0.00446171034127474 0.122081182897091
GMDS 0.166073843836784 0.211028069257736
MS4A14 0.0933263376355171 0.0216321013867855
DDX11 0.0128928394988179 0.213173866271973
LINC01619 0.0484679974615574 0.000315037643304095
EIF4E3 0.150105580687523 0.183941856026649
EIF3J-DT 0.0373798459768295 0.068422794342041
FAM3B 0.0185822397470474 8.75194164109416e-05
SAMMSON 0.000432864151662216 0.000172872139955871
FRMD4B 0.300584614276886 0.0532772056758404
LINC02562 0.00076200976036489 0.0367033667862415
RPL18 3.72304511070251 4.93788862228394
MED8 0.25993749499321 0.324074536561966
SP140 0.170031934976578 0.00232304772362113
PHACTR2 0.404700428247452 0.200525939464569
ARAP1 0.940715789794922 0.487703055143356
BCL2A1 0.299458503723145 0.0175084918737411
FSIP2-AS1 0.000487117154989392 0.000170595303643495
AL135978.2 0.000589219387620687 0.00057753809960559
FAM3A 0.228515058755875 0.551154732704163
ALKBH4 0.0903227850794792 0.154505759477615
DUX4 0.000309353665215895 0.000152606837218627
CLEC4G 0.000377727672457695 0.000179818554897793
ANKRD30A 0.000312085176119581 0.000170841041835956
AC010331.1 0.0230756364762783 0.162216275930405
POC1B 0.0978737100958824 0.11211010068655
SLC25A1 0.19341191649437 1.19504940509796
AL583810.2 0.00147619156632572 0.000269551790552214
BCAR4 0.000582355249207467 0.000214746964047663
TNFAIP2 0.687138378620148 0.399155706167221
RSF1-IT2 0.000333397969370708 0.000234919090871699
SLCO4A1 0.0349014885723591 0.142676547169685
AC114284.1 0.000605740118771791 0.000181461015017703
ZNF12 0.123345516622066 0.240863263607025
AC125437.1 0.00174168706871569 0.018371656537056
ARHGAP19 0.101309441030025 0.211763560771942
AC006042.4 0.000430312182288617 0.000188102450920269
AC087284.1 0.000401004595914856 0.000220842804992571
CFL1 2.48586750030518 3.41508936882019
MIR5689HG 0.000463559845229611 0.000169525112141855
AL359220.1 0.00652244687080383 0.00027900974964723
AP000320.1 0.00133399129845202 0.000577167375013232
AC010333.2 0.000392362097045407 0.000252662604907528
FRMD5 0.000813105842098594 0.00143185607157648
KANK3 0.161749556660652 0.0252224039286375
NKPD1 0.000776810746174306 0.000756303255911916
PRKAG2 0.146032735705376 0.0740958675742149
FCMR 0.416688174009323 0.644377410411835
PNRC1 1.09971272945404 0.293720692396164
AC004542.2 0.00045122904703021 0.000199350688490085
AL596202.1 0.000654615112580359 0.0233413763344288
AP005233.1 0.000334322190610692 0.000194997192011215
DNAJC25 0.083404615521431 0.122282840311527
FUT8-AS1 0.000750691746361554 0.000479730486404151
DMBT1 0.000485169497551396 0.000431840860983357
ZNF799 0.0227682925760746 0.047888021916151
ACTR5 0.0344317071139812 0.200002774596214
VANGL1 0.0645534992218018 0.24315582215786
PAGE5 0.007809619884938 0.000186141027370468
LINC01393 0.000624712381977588 0.000222854461753741
LINC01354 0.000495321117341518 0.000244200142333284
CSF2RA 0.269217371940613 0.00501904869452119
TYW5 0.0699622109532356 0.100963599979877
MS4A6A 1.20714378356934 0.0412985980510712
AC013356.2 0.000306923146126792 0.000158089795149863
RPL13 4.36309862136841 5.71037244796753
SKIDA1 0.00349670322611928 0.00234346440993249
TEAD3 0.0564205087721348 0.488106101751328
FAM118A 0.183630526065826 0.15986056625843
AL157700.1 0.000536895007826388 0.00267009227536619
DLX1 0.00106895854696631 0.000411932443967089
TRIM7 0.00675036199390888 0.129489302635193
S100A13 1.20499527454376 5.48039197921753
IGKV1-27 0.000329742819303647 0.000227782657020725
ZNF586 0.0518797747790813 0.0780268236994743
CLDN16 0.000354559888364747 0.00016518410120625
KIF21B 0.170538693666458 0.00318446476012468
CDC42BPA 0.0494152791798115 0.426374971866608
AL031714.1 0.000309404917061329 0.00015383426216431
PC 0.0503405630588531 0.147539749741554
SMIM29 0.324185460805893 0.904125928878784
NDUFS7 0.874906778335571 0.912743985652924
TOB1-AS1 0.0270725023001432 0.0630975067615509
C1orf210 0.00490140123292804 0.157477855682373
PIAS3 0.135344862937927 0.364413350820541
TCF23 0.00208585849031806 0.000175697787199169
ERF 0.23649038374424 0.492032885551453
AVEN 0.0884717404842377 0.212862923741341
ANO10 0.12750843167305 0.42828643321991
SLC17A8 0.000447205587988719 0.00016480652266182
ARID5B 0.358834952116013 0.0808021128177643
NONO 0.511934638023376 1.45281529426575
FZD1 0.191141530871391 0.203311622142792
CAMTA1-IT1 0.000415001530200243 0.00067423825385049
UNC45A 0.312947273254395 0.521511197090149
NEPRO 0.118503615260124 0.135889127850533
LINC01833 0.000394811882870272 0.000189963495358825
AC010998.1 0.000315619807224721 0.00017777034372557
AC092329.4 0.000439640396507457 0.0910478383302689
DCUN1D3 0.0534348003566265 0.106277801096439
TAF1B 0.0875059366226196 0.0359940342605114
ADAMTSL4 0.130654409527779 0.0125242369249463
AC092835.1 0.000454301829449832 0.000158208567881957
AL358472.3 0.00194603658746928 0.00327238091267645
GPALPP1 0.112027108669281 0.177193149924278
NELL1 0.000389689143048599 0.00021768115402665
RAB44 0.00203338381834328 0.000300320010865107
AC018690.1 0.000729602586943656 0.000589929462876171
AL139082.1 0.000347462453646585 0.00166704668663442
AP001011.1 0.000314170174533501 0.000150076506542973
AC246785.3 0.0586222372949123 0.000224837189307436
CDH6 0.0882445424795151 0.00596684869378805
ATAT1 0.0691873207688332 0.099825955927372
AC010641.2 0.000381603400455788 0.000303875451209024
SBK1 0.00299436575733125 0.253738433122635
PLS1 0.00919895339757204 0.0609415322542191
MLF2 0.357639908790588 1.5283454656601
IL1R1 0.066539354622364 1.4383397102356
FASTKD1 0.0672944486141205 0.0462876223027706
MRPS17 0.15680505335331 0.60493803024292
SLC9A2 0.000151395695866086 0.0713818445801735
CXCL13 0.289581775665283 0
TRPM6 0.00214357231743634 0.000150184569065459
HIST1H3D 0.0298107769340277 0.16125100851059
AC008429.1 0.000458960159448907 0.00193932559341192
CSAG2 0.000325816537952051 0.000190593680599704
AP000350.5 0.00115548819303513 0.001825753133744
EPHA4 0.0628602132201195 0.00018519870354794
CNTLN 0.148182153701782 0.0425401404500008
STX1B 0.011793551966548 0.0160215701907873
FAM122B 0.161439135670662 0.371731728315353
TXNIP 2.38531112670898 0.236147239804268
EGFLAM 0.0948187410831451 0.00806840509176254
FAM201A 0.000477808731375262 0.123641669750214
ZNF441 0.0404106676578522 0.0486598536372185
PDGFRA 0.277578264474869 0.0798507258296013
MIER3 0.023865595459938 0.17278516292572
AC018695.9 0.00030971018713899 0.000203371455427259
INPP4A 0.23319174349308 0.131105110049248
VCPKMT 0.0409746579825878 0.129401996731758
LRRC15 0.273916512727737 0.255823493003845
C17orf53 0.0156095959246159 0.12361728399992
RPP21 0.336677491664886 1.26546251773834
SRPX 0.155469551682472 0.0595843270421028
SLC12A9 0.369543373584747 0.304118365049362
SLC28A3 0.00851226411759853 0.00232900260016322
LRRN1 0.00562156410887837 0.0634885132312775
CLDN14 0.00507029239088297 0.000653042399790138
OSMR-AS1 0.00117937463801354 0.000526217976585031
NKX3-2 0.00455086817964911 0.00754163460806012
CHFR 0.262585282325745 0.213758826255798
KBTBD4 0.0350247174501419 0.264569461345673
GATAD2A 0.25777480006218 0.465019762516022
PCP2 0 0.314087629318237
RHOA 1.43149435520172 2.13340497016907
ZNF185 0.0397363528609276 0.0426570512354374
KALRN 0.0228991508483887 0.0521900542080402
MPP4 0.000393485883250833 0.00020532617054414
BEND4 0.00051460909890011 0.000176429792190902
GAPDH 2.35802865028381 5.99500370025635
FAS 0.194563806056976 0.0129242343828082
AC134043.2 0.000318426493322477 0.000222952730837278
CARM1 0.241918072104454 0.494079679250717
AL109627.1 0.0185884982347488 0.0550735220313072
SHISAL2B 0.000321508356137201 0.000179740862222388
AL139022.2 0.000377260468667373 0.000216389482375234
C20orf194 0.172805681824684 0.0789760798215866
IL17RB 0.000407878105761483 0.0227693822234869
LEPROT 0.34917539358139 0.357458353042603
BRCA2 0.0365855842828751 0.0501221790909767
RGS9BP 0.00132624758407474 0.0108110010623932
LGALS8 0.183893471956253 0.33113819360733
C17orf113 0.0070127253420651 0.079768531024456
AL022337.1 0.000480315298773348 0.00042837142245844
AC007731.2 0.000327013665810227 0.000187657889910042
AL031186.1 0.00038330681854859 0.000197007713722996
LRRD1 0.00099493411835283 0.000215539679629728
SLC16A8 0.00138634967152029 0.000742641917895526
AC121320.1 0.000310500588966534 0.000157382703037001
AC040977.1 0.0035205208696425 0.00155462825205177
SDHA 0.392843633890152 0.798113286495209
C8orf82 0.267373651266098 0.699837327003479
C11orf53 0.000633671064861119 0.000613816431723535
TRIM45 0.0194036550819874 0.128226697444916
AC016747.1 0.00169346237089485 0.0529301464557648
GTPBP2 0.184894606471062 0.3445665538311
ZNF579 0.159696131944656 0.284453600645065
B3GNT8 0.0769115462899208 0.16673555970192
Z99127.4 0.00107336801011115 0.00960207264870405
AL359715.1 0.00425686500966549 0.00181895948480815
AC096921.2 0.00166063930373639 0.000513033068273216
KCNH2 0.000233435013797134 0.037255734205246
AC020656.2 0.00122350954916328 0.000186164630576968
CDC42EP1 0.324829876422882 0.380047261714935
LSM7 1.03111207485199 2.07151818275452
MRTO4 0.19258114695549 0.23868128657341
FBXL19 0.131406858563423 0.350397318601608
MUC16 8.21204084786586e-05 0.138834416866302
AL031283.1 0.0012683003442362 0.0002991515211761
HYOU1 0.361526638269424 0.454643130302429
VEGFA 0.00105066760443151 1.10021114349365
SCN3B 0.00309716421179473 0.000213410225114785
AC068870.1 0.000525552488397807 0.000171551640960388
SLC10A3 0.242297887802124 0.298782229423523
GRIN3A 0.00139295391272753 0.000180676346644759
STAC3 0.118866465985775 0.0365573391318321
GCLM 0.104587540030479 0.235465839505196
SMCHD1 0.399907827377319 0.291468352079391
JAK3 0.716406941413879 0
LINC01235 0.0321695394814014 0.000172461892361753
TAS2R4 0.000618864025454968 0.00277952570468187
TGS1 0.106373801827431 0.185126602649689
TCEAL4 0.229739964008331 6.78315305709839
AL162632.3 0.000624427862931043 0.000198378635104746
AL139289.2 0.000468373560579494 0.0711173415184021
DVL2 0.10250137001276 0.317488342523575
ANKIB1 0.188210502266884 0.196747377514839
PHF20 0.196587204933167 0.402026474475861
AL359636.2 0.000453484331956133 0.000171406791196205
AC009088.1 0.00107289245352149 0.000487626733956859
USP3-AS1 0.000668536406010389 0.0503147654235363
TLCD5 0.0649923756718636 0.0868619009852409
